"","monthyear_date","site","mths_since_irs_continuous","mths_since_irs","precip","precip_lag","count_previous_irs","count_irs_12_months","count_irs_24_months","tested","cases","proportion_rdt","count_rdt","notsuspect","suspect","tpr","tpr_adj_cases","cases_adjusted","month","time_cat"
"229",2017-12-01,"Dokolo",35,7,12.0262517929077,14.2138109207153,4,1,2,559,51,0.967799642218247,541,1017,560,0.0912343470483005,0.0912343470483005,51,12,3
"230",2017-12-01,"Orum",35,4,13.9267921447754,13.0482139587402,4,1,2,277,65,0.913357400722022,253,511,277,0.234657039711191,0,65,12,3
"231",2017-12-01,"Alebtong",35,7,11.0605192184448,15.1139907836914,4,1,2,464,91,0.976293103448276,453,706,531,0.196120689655172,13.1400862068966,104,12,3
"232",2018-01-01,"Nagongera",36,4,21.8882026672363,26.398983001709,4,1,2,514,32,0.501945525291829,258,912,514,0.0622568093385214,0,32,1,3
"233",2018-01-01,"Amolatar",36,8,12.4479846954346,9.16288757324219,4,1,2,267,10,0.973782771535581,260,755,267,0.0374531835205993,0,10,1,3
"234",2018-01-01,"Dokolo",36,8,16.863618850708,12.0262517929077,4,1,2,777,48,0.957528957528958,744,1495,779,0.0617760617760618,0.123552123552124,48,1,3
"235",2018-01-01,"Orum",36,5,10.4619903564453,13.9267921447754,4,1,2,276,49,0.684782608695652,189,744,276,0.177536231884058,0,49,1,3
"236",2018-01-01,"Alebtong",36,8,9.24518394470215,11.0605192184448,4,1,2,462,53,0.963203463203463,445,811,496,0.114718614718615,3.9004329004329,57,1,3
"237",2018-02-01,"Nagongera",37,5,12.1229791641235,21.8882026672363,4,1,2,339,34,0.610619469026549,207,1130,340,0.100294985250737,0.100294985250737,34,2,4
"238",2018-02-01,"Amolatar",37,9,8.50797557830811,12.4479846954346,4,1,2,266,12,0.984962406015038,262,998,266,0.0451127819548872,0,12,2,4
"239",2018-02-01,"Dokolo",37,9,7.29498386383057,16.863618850708,4,1,2,559,41,0.991055456171735,554,732,560,0.073345259391771,0.073345259391771,41,2,4
"240",2018-02-01,"Orum",37,6,7.61942195892334,10.4619903564453,4,1,2,286,57,0.297202797202797,85,585,286,0.199300699300699,0,57,2,4
"241",2018-02-01,"Alebtong",37,9,7.96358633041382,9.24518394470215,4,1,2,284,43,0.98943661971831,281,700,307,0.151408450704225,3.48239436619718,46,2,4
"242",2018-03-01,"Nagongera",38,6,30.2296142578125,12.1229791641235,4,1,2,295,21,0.861016949152542,254,952,296,0.0711864406779661,0.0711864406779661,21,3,4
"243",2018-03-01,"Amolatar",38,10,13.4644451141357,8.50797557830811,4,1,2,264,13,0.931818181818182,246,1053,264,0.0492424242424242,0,13,3,4
"244",2018-03-01,"Dokolo",38,10,9.34260177612305,7.29498386383057,4,1,2,715,47,0.998601398601399,714,1263,715,0.0657342657342657,0,47,3,4
"245",2018-03-01,"Orum",38,7,11.4052019119263,7.61942195892334,4,1,2,307,60,0.807817589576547,248,619,307,0.195439739413681,0,60,3,4
"246",2018-03-01,"Alebtong",38,10,11.7143363952637,7.96358633041382,4,1,2,439,70,0.972665148063781,427,853,489,0.159453302961276,7.97266514806378,78,3,4
"247",2018-04-01,"Nagongera",39,7,25.8861103057861,30.2296142578125,4,1,2,338,21,0.866863905325444,293,1077,338,0.0621301775147929,0,21,4,4
"248",2018-04-01,"Amolatar",39,11,28.9743690490723,13.4644451141357,4,1,2,395,12,0.972151898734177,384,957,395,0.030379746835443,0,12,4,4
"249",2018-04-01,"Dokolo",39,11,28.4804821014404,9.34260177612305,4,1,2,835,40,0.978443113772455,817,1156,843,0.0479041916167665,0.383233532934132,40,4,4
"250",2018-04-01,"Orum",39,8,34.7385902404785,11.4052019119263,4,1,2,421,68,0.914489311163896,385,524,421,0.161520190023753,0,68,4,4
"251",2018-04-01,"Alebtong",39,11,25.737283706665,11.7143363952637,4,1,2,457,54,0.962800875273523,440,523,471,0.118161925601751,1.65426695842451,56,4,4
"252",2018-05-01,"Nagongera",40,8,27.6110572814941,25.8861103057861,4,1,2,578,70,0.444636678200692,257,1157,578,0.121107266435986,0,70,5,4
"253",2018-05-01,"Amolatar",40,1,15.2790794372559,28.9743690490723,5,2,3,391,9,0.920716112531969,360,1173,392,0.0230179028132992,0.0230179028132992,9,5,4
"254",2018-05-01,"Dokolo",40,1,20.2153606414795,28.4804821014404,5,2,3,943,52,0.99575821845175,939,1312,945,0.0551431601272534,0.110286320254507,52,5,4
"255",2018-05-01,"Orum",40,9,16.8591346740723,34.7385902404785,4,1,2,388,62,0.981958762886598,381,569,388,0.15979381443299,0,62,5,4
"256",2018-05-01,"Alebtong",40,1,16.6759567260742,25.737283706665,5,2,3,474,45,0.974683544303797,462,1093,513,0.0949367088607595,3.70253164556962,49,5,4
"257",2018-06-01,"Nagongera",41,9,11.2373809814453,27.6110572814941,4,1,2,701,96,0.2339514978602,164,904,702,0.136947218259629,0.136947218259629,96,6,4
"258",2018-06-01,"Amolatar",41,2,6.26589393615723,15.2790794372559,5,1,3,309,22,0.928802588996764,287,1132,309,0.0711974110032362,0,22,6,4
"259",2018-06-01,"Dokolo",41,2,7.82128381729126,20.2153606414795,5,1,2,603,20,0.948590381426202,572,1528,612,0.033167495854063,0.298507462686567,20,6,4
"260",2018-06-01,"Orum",41,10,8.37909317016602,16.8591346740723,4,1,1,461,98,0.754880694143167,348,564,461,0.212581344902386,0,98,6,4
"261",2018-06-01,"Alebtong",41,2,8.51151943206787,16.6759567260742,5,1,3,527,54,0.916508538899431,483,780,540,0.10246679316888,1.33206831119545,55,6,4
"262",2018-07-01,"Nagongera",42,10,1.9369295835495,11.2373809814453,4,1,1,760,66,0.103947368421053,79,798,760,0.0868421052631579,0,66,7,4
"263",2018-07-01,"Amolatar",42,3,1.07945203781128,6.26589393615723,5,1,3,236,9,0.834745762711864,197,997,236,0.038135593220339,0,9,7,4
"264",2018-07-01,"Dokolo",42,3,2.05485582351685,7.82128381729126,5,1,2,547,33,0.987202925045704,540,2118,548,0.0603290676416819,0.0603290676416819,33,7,4
"265",2018-07-01,"Orum",42,11,1.56844830513,8.37909317016602,4,1,1,549,94,0.85792349726776,471,611,549,0.171220400728597,0,94,7,4
"266",2018-07-01,"Alebtong",42,3,1.91233921051025,8.51151943206787,5,1,3,412,61,0.946601941747573,390,1240,459,0.148058252427184,6.95873786407767,68,7,4
"267",2018-08-01,"Nagongera",43,1,25.4697494506836,1.9369295835495,5,2,2,1011,29,0.0425321463897132,43,994,1011,0.0286844708209693,0,29,8,4
"268",2018-08-01,"Amolatar",43,4,12.8129320144653,1.07945203781128,5,1,3,276,8,0.829710144927536,229,1109,276,0.0289855072463768,0,8,8,4
"269",2018-08-01,"Dokolo",43,4,13.7404079437256,2.05485582351685,5,1,2,672,30,0.976190476190476,656,1227,672,0.0446428571428571,0,30,8,4
"270",2018-08-01,"Orum",43,1,19.69287109375,1.56844830513,5,2,2,492,93,0.754065040650406,371,570,492,0.189024390243902,0,93,8,4
"271",2018-08-01,"Alebtong",43,4,16.1772632598877,1.91233921051025,5,1,3,371,45,0.951482479784367,353,651,388,0.121293800539084,2.06199460916442,47,8,4
"272",2018-09-01,"Nagongera",44,2,34.5700759887695,25.4697494506836,5,1,2,632,27,0.00791139240506329,5,658,632,0.0427215189873418,0,27,9,4
"273",2018-09-01,"Amolatar",44,5,11.1404142379761,12.8129320144653,5,1,3,200,14,0.835,167,900,200,0.07,0,14,9,4
"274",2018-09-01,"Dokolo",44,5,13.2885828018188,13.7404079437256,5,1,2,492,21,0.995934959349594,490,1397,492,0.0426829268292683,0,21,9,4
"275",2018-09-01,"Orum",44,2,13.2877998352051,19.69287109375,5,1,2,341,76,0.653958944281525,223,520,341,0.222873900293255,0,76,9,4
"276",2018-09-01,"Alebtong",44,5,11.7688417434692,16.1772632598877,5,1,3,402,57,0.977611940298508,393,912,437,0.141791044776119,4.96268656716418,62,9,4
"277",2018-10-01,"Nagongera",45,3,36.156078338623,34.5700759887695,5,1,2,847,28,0.076741440377804,65,874,847,0.0330578512396694,0,28,10,4
"278",2018-10-01,"Amolatar",45,6,29.1166648864746,11.1404142379761,5,1,3,256,12,0.91015625,233,1290,256,0.046875,0,12,10,4
"279",2018-10-01,"Dokolo",45,6,24.9795608520508,13.2885828018188,5,1,2,520,51,0.996153846153846,518,1416,524,0.0980769230769231,0.392307692307692,51,10,4
"280",2018-10-01,"Orum",45,3,24.2037525177002,13.2877998352051,5,1,2,529,158,0.77882797731569,412,624,529,0.298676748582231,0,158,10,4
"281",2018-10-01,"Alebtong",45,6,25.1616554260254,11.7688417434692,5,1,3,582,60,0.939862542955326,547,818,590,0.103092783505155,0.824742268041237,61,10,4
"282",2018-11-01,"Nagongera",46,4,36.5749092102051,36.156078338623,5,1,2,679,30,0.069219440353461,47,818,679,0.0441826215022091,0,30,11,4
"283",2018-11-01,"Amolatar",46,7,15.3035888671875,29.1166648864746,5,1,2,79,7,0.924050632911392,73,1207,81,0.0886075949367089,0.177215189873418,7,11,4
"284",2018-11-01,"Dokolo",46,7,16.8924903869629,24.9795608520508,5,1,2,568,34,0.996478873239437,566,1857,570,0.0598591549295775,0.119718309859155,34,11,4
"285",2018-11-01,"Orum",46,4,14.1456394195557,24.2037525177002,5,1,2,375,80,0.802666666666667,301,448,375,0.213333333333333,0,80,11,4
"286",2018-11-01,"Alebtong",46,7,14.5768918991089,25.1616554260254,5,1,3,545,43,0.985321100917431,537,899,545,0.0788990825688073,0,43,11,4
"287",2018-12-01,"Nagongera",47,5,6.75509643554688,36.5749092102051,5,1,2,582,21,0.195876288659794,114,726,582,0.0360824742268041,0,21,12,4
"288",2018-12-01,"Amolatar",47,8,6.4395112991333,15.3035888671875,5,1,2,162,19,0.938271604938272,152,947,163,0.117283950617284,0.117283950617284,19,12,4
"289",2018-12-01,"Dokolo",47,8,7.55708503723145,16.8924903869629,5,1,2,395,32,0.982278481012658,388,1138,397,0.0810126582278481,0.162025316455696,32,12,4
"290",2018-12-01,"Orum",47,5,6.38694667816162,14.1456394195557,5,1,2,278,50,0.920863309352518,256,346,278,0.179856115107914,0,50,12,4
"291",2018-12-01,"Alebtong",47,8,6.13112258911133,14.5768918991089,5,1,2,158,21,0.993670886075949,157,664,158,0.132911392405063,0,21,12,4
"292",2019-01-01,"Nagongera",48,6,27.0916500091553,6.75509643554688,5,1,2,447,21,0.181208053691275,81,1033,447,0.0469798657718121,0,21,1,4
"293",2019-01-01,"Amolatar",48,9,14.6001167297363,6.4395112991333,5,1,2,242,22,0.855371900826446,207,1243,242,0.0909090909090909,0,22,1,4
"294",2019-01-01,"Dokolo",48,9,20.481372833252,7.55708503723145,5,1,2,564,63,0.99822695035461,563,2047,564,0.111702127659574,0,63,1,4
"295",2019-01-01,"Orum",48,6,15.5632076263428,6.38694667816162,5,1,2,357,37,0.725490196078431,259,633,357,0.103641456582633,0,37,1,4
"296",2019-01-01,"Alebtong",48,9,15.2947673797607,6.13112258911133,5,1,2,424,37,0.995283018867924,422,962,424,0.0872641509433962,0,37,1,4
"297",2019-02-01,"Nagongera",49,7,9.89591217041016,27.0916500091553,5,1,2,334,31,0.24251497005988,81,1014,334,0.092814371257485,0,31,2,NA
"298",2019-02-01,"Amolatar",49,10,6.56539630889893,14.6001167297363,5,1,2,290,25,0.962068965517241,279,1107,290,0.0862068965517241,0,25,2,NA
"299",2019-02-01,"Dokolo",49,10,5.96936273574829,20.481372833252,5,1,2,705,46,0.987234042553191,696,1186,708,0.0652482269503546,0.195744680851064,46,2,NA
"300",2019-02-01,"Orum",49,7,4.9349479675293,15.5632076263428,5,1,2,373,42,0.946380697050938,353,480,373,0.112600536193029,0,42,2,NA
"301",2019-02-01,"Alebtong",49,10,5.55943584442139,15.2947673797607,5,1,2,518,32,0.99034749034749,513,583,518,0.0617760617760618,0,32,2,NA
"302",2019-03-01,"Nagongera",50,8,17.2203369140625,9.89591217041016,5,1,2,381,34,0.530183727034121,202,850,381,0.089238845144357,0,34,3,NA
"303",2019-03-01,"Amolatar",50,11,26.8611431121826,6.56539630889893,5,1,2,274,34,0.95985401459854,263,1097,274,0.124087591240876,0,34,3,NA
"304",2019-03-01,"Dokolo",50,11,22.1308917999268,5.96936273574829,5,1,2,619,20,0.998384491114701,618,1390,619,0.0323101777059774,0,20,3,NA
"305",2019-03-01,"Orum",50,8,20.9505386352539,4.9349479675293,5,1,2,328,45,0.847560975609756,278,466,328,0.13719512195122,0,45,3,NA
"306",2019-03-01,"Alebtong",50,11,21.3316478729248,5.55943584442139,5,1,2,350,22,0.985714285714286,345,1020,350,0.0628571428571429,0,22,3,NA
"307",2019-04-01,"Nagongera",51,1,22.9664783477783,17.2203369140625,6,2,3,510,47,0.129411764705882,66,797,510,0.092156862745098,0,47,4,NA
"308",2019-04-01,"Amolatar",51,12,21.6826248168945,26.8611431121826,5,1,2,276,31,0.97463768115942,269,1310,276,0.11231884057971,0,31,4,NA
"309",2019-04-01,"Dokolo",51,12,22.4744148254395,22.1308917999268,5,1,2,591,29,0.979695431472081,579,1335,592,0.0490693739424704,0.0490693739424704,29,4,NA
"310",2019-04-01,"Orum",51,9,25.0100898742676,20.9505386352539,5,1,2,369,40,0.807588075880759,298,428,369,0.10840108401084,0,40,4,NA
"311",2019-04-01,"Alebtong",51,12,20.0216674804688,21.3316478729248,5,1,2,355,31,0.991549295774648,352,888,355,0.0873239436619718,0,31,4,NA
"312",2019-05-01,"Nagongera",52,2,9.9765567779541,22.9664783477783,6,2,3,323,29,0.284829721362229,92,899,324,0.0897832817337461,0.0897832817337461,29,5,NA
"313",2019-05-01,"Amolatar",52,13,7.61018323898315,21.6826248168945,5,0,2,345,50,0.973913043478261,336,1145,345,0.144927536231884,0,50,5,NA
"314",2019-05-01,"Dokolo",52,13,7.37630558013916,22.4744148254395,5,0,2,275,89,0.996363636363636,274,1618,275,0.323636363636364,0,89,5,NA
"315",2019-05-01,"Orum",52,10,6.69012784957886,25.0100898742676,5,1,2,371,115,0.590296495956873,219,514,371,0.309973045822102,0,115,5,NA
"316",2019-05-01,"Alebtong",52,13,7.86616563796997,20.0216674804688,5,0,2,297,47,0.996632996632997,296,998,297,0.158249158249158,0,47,5,NA
"317",2019-06-01,"Nagongera",53,3,5.28125905990601,9.9765567779541,6,2,3,423,61,0.302600472813239,128,868,423,0.144208037825059,0,61,6,NA
"318",2019-06-01,"Amolatar",53,14,4.19984149932861,7.61018323898315,5,0,1,470,126,0.948936170212766,446,1438,470,0.268085106382979,0,126,6,NA
"319",2019-06-01,"Dokolo",53,14,5.02951145172119,7.37630558013916,5,0,1,1013,177,0.964461994076999,977,1646,1014,0.174728529121422,0.174728529121422,177,6,NA
"320",2019-06-01,"Orum",53,11,5.83343410491943,6.69012784957886,5,1,2,825,394,0.724848484848485,598,374,825,0.477575757575758,0,394,6,NA
"321",2019-06-01,"Alebtong",53,14,6.37142276763916,7.86616563796997,5,0,1,687,196,0.981077147016012,674,948,687,0.285298398835517,0,196,6,NA
"322",2019-07-01,"Nagongera",54,4,4.44182777404785,5.28125905990601,6,2,3,601,82,0.131229235880399,79,1075,602,0.136439267886855,0.136439267886855,82,7,NA
"323",2019-07-01,"Amolatar",54,1,3.38429713249207,4.19984149932861,6,1,2,374,84,0.320855614973262,120,1545,374,0.224598930481283,0,84,7,NA
"324",2019-07-01,"Dokolo",54,1,6.83823299407959,5.02951145172119,6,1,2,682,195,0.98533724340176,672,2549,689,0.285923753665689,2.00146627565982,197,7,NA
"325",2019-07-01,"Orum",54,1,6.44752502441406,5.83343410491943,6,2,3,855,285,0.821052631578947,702,747,855,0.333333333333333,0,285,7,NA
"326",2019-07-01,"Alebtong",54,1,7.00753307342529,6.37142276763916,6,1,2,523,124,0.980879541108987,513,1439,524,0.237093690248566,0.237093690248566,124,7,NA
"327",2019-08-01,"Nagongera",55,5,18.5002002716064,4.44182777404785,6,1,3,441,48,0.648526077097506,286,1058,442,0.108843537414966,0.108843537414966,48,8,NA
"328",2019-08-01,"Amolatar",55,2,7.65326976776123,3.38429713249207,6,1,2,308,65,0.707792207792208,218,1436,308,0.211038961038961,0,65,8,NA
"329",2019-08-01,"Dokolo",55,2,5.681960105896,6.83823299407959,6,1,2,537,177,0.977653631284916,525,1705,539,0.329608938547486,0.659217877094972,178,8,NA
"330",2019-08-01,"Orum",55,2,7.74301433563232,6.44752502441406,6,1,3,757,282,0.936591809775429,709,296,757,0.372523117569353,0,282,8,NA
"331",2019-08-01,"Alebtong",55,2,6.93472576141357,7.00753307342529,6,1,2,512,130,0.955078125,489,929,512,0.25390625,0,130,8,NA
"332",2019-09-01,"Nagongera",56,6,21.7729110717773,18.5002002716064,6,1,2,469,43,0.918976545842217,431,844,470,0.0916844349680171,0.0916844349680171,43,9,NA
"333",2019-09-01,"Amolatar",56,3,13.7430734634399,7.65326976776123,6,1,2,398,69,0.942211055276382,375,1492,398,0.173366834170854,0,69,9,NA
"334",2019-09-01,"Dokolo",56,3,14.8297443389893,5.681960105896,6,1,2,679,137,0.980854197349043,666,1486,680,0.201767304860088,0.201767304860088,137,9,NA
"335",2019-09-01,"Orum",56,3,21.8316326141357,7.74301433563232,6,1,2,612,250,0.895424836601307,548,499,612,0.408496732026144,0,250,9,NA
"336",2019-09-01,"Alebtong",56,3,18.8157138824463,6.93472576141357,6,1,2,547,102,0.961608775137112,526,1156,547,0.186471663619744,0,102,9,NA
"337",2019-10-01,"Nagongera",57,7,10.126314163208,21.7729110717773,6,1,2,461,48,0.54880694143167,253,1191,461,0.10412147505423,0,48,10,NA
"338",2019-10-01,"Amolatar",57,4,13.9212036132812,13.7430734634399,6,1,2,354,74,0.977401129943503,346,1649,354,0.209039548022599,0,74,10,NA
"339",2019-10-01,"Dokolo",57,4,16.5211925506592,14.8297443389893,6,1,2,1042,232,0.978886756238004,1020,1932,1061,0.222648752399232,4.23032629558541,236,10,NA
"340",2019-10-01,"Orum",57,4,16.4802913665771,21.8316326141357,6,1,2,711,182,0.888888888888889,632,428,711,0.255977496483826,0,182,10,NA
"341",2019-10-01,"Alebtong",57,4,17.0009365081787,18.8157138824463,6,1,2,440,82,0.915909090909091,403,1185,440,0.186363636363636,0,82,10,NA
"342",2019-11-01,"Nagongera",58,8,13.0937414169312,10.126314163208,6,1,2,514,42,0.231517509727626,119,1107,515,0.0817120622568093,0.0817120622568093,42,11,NA
"343",2019-11-01,"Amolatar",58,5,18.4496097564697,13.9212036132812,6,1,2,297,73,0.939393939393939,279,1313,297,0.245791245791246,0,73,11,NA
"344",2019-11-01,"Dokolo",58,5,21.6879253387451,16.5211925506592,6,1,2,912,359,0.990131578947368,903,1264,914,0.393640350877193,0.787280701754386,360,11,NA
"345",2019-11-01,"Orum",58,5,21.2289028167725,16.4802913665771,6,1,2,427,105,0.971896955503513,415,399,427,0.245901639344262,0,105,11,NA
"346",2019-11-01,"Alebtong",58,5,24.404899597168,17.0009365081787,6,1,2,527,116,0.924098671726755,487,837,527,0.22011385199241,0,116,11,NA
"347",2019-12-01,"Nagongera",59,9,26.9079627990723,13.0937414169312,6,1,2,319,51,0.526645768025078,168,906,319,0.15987460815047,0,51,12,NA
"348",2019-12-01,"Amolatar",59,6,10.0249900817871,18.4496097564697,6,1,2,305,108,0.954098360655738,291,900,305,0.354098360655738,0,108,12,NA
"349",2019-12-01,"Dokolo",59,6,12.6634149551392,21.6879253387451,6,1,2,1028,551,0.978599221789883,1006,1392,1049,0.535992217898833,11.2558365758755,562,12,NA
"350",2019-12-01,"Orum",59,6,14.3024959564209,21.2289028167725,6,1,2,376,189,0.0957446808510638,36,372,376,0.502659574468085,0,189,12,NA
"351",2019-12-01,"Alebtong",59,6,13.384015083313,24.404899597168,6,1,2,517,113,0.897485493230174,464,1221,517,0.218568665377176,0,113,12,NA
